url,name,rating,location,address,cuisines,cost_for_two,hours,facilities,phone_number_1,phone_number_2,phone_number_3,hours_int,hours_categorical,amount_cuisines,amount_facilities
https://www.zomato.com/jakarta/sate-danguang-danguang-lebak-bulus/info,Sate Danguang Danguang,,Lebak Bulus,"Whitehouse Culinary, Jl Karang Tengah Raya No 15, Lebak Bulus, Jakarta","Satay,Padang",70000,Opens at 11h,"Takeaway Available,Indoor Seating",+628111807304,,,11,Morning,2,2
https://www.zomato.com/jakarta/kopi-mili-cipondoh-tangerang/info,Kopi Mili,,Cipondoh,"Jl. Ki Hajar Dewantoro No. 37b, Cipondoh, Tangerang","Finger Food,Coffee",60000,Opens at 16h,"Takeaway Available,Board Games,Indoor Seating,Wifi",+6289635428496,,,16,Afternoon,2,4
https://www.zomato.com/jakarta/bakso-ojolali-2-bekasi-barat/info,Bakso Ojolali,,Bekasi Barat,"Jl. I Gusti Ngurah Rai, Bekasi Barat, Bekasi","Bakso,Jawa",40000,Opens at 9h,"Breakfast,Takeaway Available,Indoor Seating",Not available for this place,,,9,Morning,2,3
https://www.zomato.com/jakarta/kedai-ayam-geprek-sbujang-bekasi-barat-bekasi/info,Kedai Ayam Geprek S'Bujang,,Bekasi Barat,"Jl. Bintara IX No. 116, Bekasi Barat, Bekasi",Indonesian,50000,12h – 3h (Today),"Takeaway Available,Indoor Seating,Smoking Area",+6281385469527,,,12,Afternoon,1,3
https://www.zomato.com/jakarta/kopi-kun-o-lebak-bulus/info,Kopi Kun - O,,Lebak Bulus,"Carrefour Lebak Bulus, Lantai Ground, Jl. Lebak Bulus Raya, Lebak Bulus, Jakarta",Coffee,50000,Opens at 10h,"Takeaway Available,Indoor Seating",+6283808808801,,,10,Morning,1,2
https://www.zomato.com/jakarta/ayam-gepuk-sambal-bawang-pak-gembus-bekasi-barat-bekasi/info,Ayam Gepuk Sambal Bawang Pak Gembus,,Bekasi Barat,"Ruko Griya Bintara Permai, Bekasi Barat, Bekasi",Indonesian,50000,Opens at 11h,"Takeaway Available,Indoor Seating,Smoking Area",Not available for this place,,,11,Morning,1,3
https://www.zomato.com/jakarta/warung-opek-1-makasar/info,Warung Opek,,Makasar,"Bandara Halim Perdana Kusuma Airport, Jl. Halim Perdana Kusuma, Makasar, Jakarta",Indonesian,80000,Opens at 6h,"Takeaway Available,Indoor Seating",+628119768388,,,6,Morning,1,2
https://www.zomato.com/jakarta/cobekin-1-lebak-bulus/info,Cobekin,,Lebak Bulus,"Jl. Ciputat Raya No. 14, Lebak Bulus, Jakarta",Indonesian,80000,Opens at 11h,"Takeaway Available,Indoor Seating",+6287878565956,,,11,Morning,1,2
https://www.zomato.com/jakarta/belinda-brownies-3-benda-tangerang/info,Belinda Brownies,,Benda,"Soekarno Hatta International Airport, Terminal 2F, Jl. Raya Bandara, Benda, Tangerang",Bakery,100000,Opens at 6h,"Takeaway Only,Desserts and Bakes",+622171648040,,,6,Morning,1,2
https://www.zomato.com/jakarta/kepiting-montok-neglasari-tangerang/info,Kepiting Montok,,Neglasari,"Jl. Marsekal Surya Darma, Neglasari, Tangerang",Seafood,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+62817181719,,,10,Morning,1,2
https://www.zomato.com/jakarta/warung-sate-solo-pak-ady-bekasi-barat/info,Warung Sate Solo Pak Ady,,Bekasi Barat,"Jl. Bintara Raya No. 14, Bekasi Barat, Bekasi","Satay,Jawa",80000,Opens at 9h,"Breakfast,Takeaway Available,Smoking Area,Indoor Seating",Not available for this place,,,9,Morning,2,4
https://www.zomato.com/jakarta/sate-betawi-tegal-h-noto-bekasi-barat/info,Sate Betawi Tegal H. Noto,,Bekasi Barat,"Jl. Patriot Raya, No. 38, Bekasi Barat, Bekasi","Satay,Jawa",70000,Opens at 7h,"Breakfast,Takeaway Available,Indoor Seating",+62218893476,,,7,Morning,2,3
https://www.zomato.com/jakarta/laulau-cafe-lebak-bulus/info,Laulau Cafe,2.0,Lebak Bulus,"Jl. Karang Tengah Raya No.16, Lebak Bulus, Jakarta, Lebak Bulus, Jakarta",Coffee,80000,Opens at 10h,"Takeaway Available,Indoor Seating,Smoking Area,Praying Room",+628170010308,,,10,Morning,1,4
https://www.zomato.com/jakarta/boembon-resto-lebak-bulus/info,Boembon Resto,,Lebak Bulus,"Ruko Bona Indah Business Centre, Jl. Karang Tengah Raya, Blok B1 No. 9Q, Lebak Bulus, Jakarta",Indonesian,250000,Opens at 10h,"Home Delivery,Takeaway Available,Indoor Seating,Table booking recommended,Private Dining Area Available",+6281316887595,,,10,Morning,1,5
https://www.zomato.com/jakarta/waroeng-isokuiki-serpong-utara-tangerang/info,Waroeng Isokuiki,2.0,Serpong Utara,"Jl. Villa Melati Mas Raya No. 2, Serpong Utara, Tangerang",Indonesian,120000,Opens at 8h,"Breakfast,Takeaway Available,Wifi,Outdoor Seating,Smoking Area,Indoor Seating",+6287775555150,,,8,Morning,1,6
https://www.zomato.com/jakarta/kk-café-resto-lebak-bulus/info,KK Café & Resto,,Lebak Bulus,"Club Serenia Mansion, Jl. Delima Sel. Raya, Lebak Bulus, Jakarta","Western,Indonesian",150000,Opens at 7h,"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Table booking recommended,Outdoor Seating,Kid Friendly",+6281513283788,,,7,Morning,2,7
https://www.zomato.com/jakarta/kwetiau-28-aho-lebak-bulus/info,Kwetiau 28 Aho,,Lebak Bulus,"Kampung Artis Foodcourt, Jl. Lebak Bulus 1 No. 5, Lebak Bulus, Jakarta",Chinese,100000,Opens at 10h,"Takeaway Available,Outdoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/eyang-ning-lebak-bulus/info,Eyang Ning,,Lebak Bulus,"Kampung Artis Foodcourt, Jl. Lebak Bulus 1 No. 5, Lebak Bulus, Jakarta",Indonesian,50000,Opens at 10h,"Takeaway Available,Outdoor Seating",+62882265426332,,,10,Morning,1,2
https://www.zomato.com/jakarta/sate-apjay-soto-ambengan-lebak-bulus/info,Sate Apjay Soto Ambengan,,Lebak Bulus,"Kampung Artis Foodcourt, Jl. Lebak Bulus 1 No. 5, Lebak Bulus, Jakarta","Indonesian,Satay,Soto",70000,Opens at 10h,"Takeaway Available,Outdoor Seating",Not available for this place,,,10,Morning,3,2
https://www.zomato.com/jakarta/maikai-cafe-lebak-bulus/info,Maikai Cafe,,Lebak Bulus,"Metropolitan Tower, Jl. R.A. Kartini Kav. 14, Lebak Bulus, Jakarta","Coffee,Beverages,Snacks",120000,Opens at 8h,"Takeaway Available,Indoor Seating",+622127652088,,,8,Morning,3,2
https://www.zomato.com/jakarta/ayam-geprek-nasi-bakar-sunda-xpress-lebak-bulus/info,Ayam Geprek & Nasi Bakar Sunda X'press,,Lebak Bulus,"Kampung Artis Foodcourt, Jl. Lebak Bulus 1 No. 5, Lebak Bulus, Jakarta",Sunda,80000,Opens at 10h,"Takeaway Available,Outdoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/cobekin-2-lebak-bulus/info,Cobekin,,Lebak Bulus,"Kampung Artis Foodcourt, Jl. Lebak Bulus 1 No. 5, Lebak Bulus, Jakarta",Indonesian,100000,Opens at 10h,"Takeaway Available,Outdoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/dapoer-one-home-stay-lebak-bulus/info,Dapoer One Home Stay,,Lebak Bulus,"Jl. Lebak Bulus IV No. 7B, Lebak Bulus, Jakarta",Indonesian,80000,Opens at 8h,"Takeaway Available,Indoor Seating",+6285776155889,,,8,Morning,1,2
https://www.zomato.com/jakarta/ratu-raso-bintaro/info,Ratu Raso,,Bintaro,"Jl. Deplu Raya No. 1, Bintaro, Jakarta",Padang,200000,Opens at 10h,"Takeaway Available,Indoor Seating",+622127659838,,,10,Morning,1,2
https://www.zomato.com/jakarta/depot-djawa-timur-bintaro/info,Depot Djawa Timur,,Bintaro,"D' Hoek, Jl. Bintaro Utama No. 23, Bintaro, Jakarta",Jawa,60000,Opens at 10h,"Takeaway Available,Indoor Seating",+62217364591,,,10,Morning,1,2
https://www.zomato.com/jakarta/chez-kluwih-lebak-bulus/info,Chez Kluwih,,Lebak Bulus,"Jl. Bona Indah I No. 10, Lebak Bulus, Jakarta",Fast Food,60000,Opens at 8h,Takeaway Only,+628118891001,,,8,Morning,1,1
https://www.zomato.com/jakarta/gulai-kepala-ikan-mas-agus-lebak-bulus/info,Gulai Kepala Ikan Mas Agus,,Lebak Bulus,"Moss Cafe, Jl. Lebak Bulus Raya No. 59, Lebak Bulus, Jakarta",Jawa,100000,Opens at 10h,"Takeaway Available,Indoor Seating,Outdoor Seating",+6281290880969,,,10,Morning,1,3
https://www.zomato.com/jakarta/woengkana-lebak-bulus/info,Woengkana,,Lebak Bulus,"South Quarter, Lantai Lower Ground, Jl. R.A. Kartini No. 8, Lebak Bulus, Jakarta","Manado,Padang",100000,Opens at 10h,"Takeaway Available,Indoor Seating",+6287800075339,,,10,Morning,2,2
https://www.zomato.com/jakarta/tonggo-saripe-bekasi-barat-bekasi/info,Tonggo Saripe,,Bekasi Barat,"Ruko Harapan Baru, Blok G No. 14, Jl. Harapan Baru, Bekasi Barat, Bekasi","Seafood,Indonesian",100000,Opens at 9h,"Home Delivery,Takeaway Available,Indoor Seating",+62214808108,,,9,Morning,2,3
https://www.zomato.com/jakarta/roasted-bar-jakarta-1-bintaro/info,Roasted Bar Jakarta,,Bintaro,"Jl. Taman Bintaro No. 1, Bintaro, Jakarta",American,150000,Opens at 12h,"Takeaway Available,Outdoor Seating,Indoor Seating",+6287853533288,,,12,Afternoon,1,3
https://www.zomato.com/jakarta/bakso-bakwan-malang-cak-uban-2-kelapa-gading/info,Bakso & Bakwan Malang Cak Uban,,Kelapa Gading,"Mall Artha Gading, Lantai 2, Eat Street, Jl. Boulevard Artha Gading, Kelapa Gading, Jakarta","Bakso,Jawa",90000,Opens at 10h,Indoor Seating,+62214531248,,,10,Morning,2,1
https://www.zomato.com/jakarta/multi-toys-cafe-kelapa-gading/info,Multi Toys & Cafe,,Kelapa Gading,"Jl. Boulevard Barat Raya, Blok LB 1 No. 30-31, Kelapa Gading, Jakarta","Cafe,Coffee",70000,Opens at 11h,"Takeaway Available,Outdoor Seating,Wifi,Indoor Seating,Smoking Area",+622145868072,,,11,Morning,2,5
https://www.zomato.com/jakarta/rm-sido-mampir-bekasi-barat/info,RM Sido Mampir,,Bekasi Barat,"Jl. Patriot, No. 1, Bekasi Barat, Bekasi","Jawa,Satay",70000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281314199777,,,10,Morning,2,2
https://www.zomato.com/jakarta/soto-ayam-lamongan-pecel-kampoeng-bu-tjipto-cipondoh-tangerang/info,Soto Ayam Lamongan & Pecel Kampoeng Bu Tjipto,,Cipondoh,"Ruko Crown, Blok H No. 6-7, Green Lake City Jl. Green Lake City Boulevard, Cipondoh, Tangerang",Jawa,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281385265385,,,10,Morning,1,2
https://www.zomato.com/jakarta/bubur-ayam-cirebon-bang-yon-pantai-indah-kapuk/info,Bubur Ayam Cirebon Bang Yon,,Pantai Indah Kapuk,"Food Plaza, Jl. Outer Ring Road, Pantai Indah Kapuk, Jakarta",Indonesian,50000,Opens at 17h,"Takeaway Available,Indoor Seating",+6287884473503,,,17,Afternoon,1,2
https://www.zomato.com/jakarta/kopi-nawan-kramat-jati/info,Kopi Nawan,,Kramat Jati,"Jl. Kesehatan No. 9, Kramat Jati, Jakarta","Coffee,Beverages",40000,Opens at 10h,"Takeaway Available,Indoor Seating",6287785013326,6281281685776,,10,Morning,2,2
https://www.zomato.com/jakarta/yuzuki-tea-kelapa-gading/info,Yuzuki Tea,3.9,Kelapa Gading,"Mall Kelapa Gading 3, Lantai G, Jl. Boulevard Raya, Kelapa Gading, Jakarta","Tea,Beverages",100000,Opens at 10h,"Takeaway Available,Indoor Seating,Wifi",+628118116177,,,10,Morning,2,3
https://www.zomato.com/jakarta/bamboo-dimsum-tebet/info,Bamboo Dimsum,2.0,Tebet,"Jl. Tebet Raya No. 78B, Tebet, Jakarta","Chinese,Dimsum",120000,Opens at 10h,"Breakfast,Takeaway Available,Indoor Seating,Table reservation required,Wifi,Buffet",+622145879292,,,10,Morning,2,6
https://www.zomato.com/jakarta/mandala-baru-blok-m/info,Mandala Baru,4.0,Blok M,"Pasar Mayestik, Jl. Tebah 3, Blok M, Jakarta","Chinese,Seafood,Indonesian",100000,Opens at 8h,"Breakfast,Takeaway Available,Indoor Seating",+62217220708,,,8,Morning,3,3
https://www.zomato.com/jakarta/ravino-pantai-indah-kapuk/info,Ravino,3.8,Pantai Indah Kapuk,"Ruko Exclusive, Blok B No. 28, Bukit Golf Mediterania, Jl. Marina Indah Raya, Pantai Indah Kapuk, Jakarta","Chinese,Indonesian",120000,Opens at 8h,"Breakfast,Takeaway Available,Wifi,Outdoor Seating",+622155965937,,,8,Morning,2,4
https://www.zomato.com/jakarta/bushido-grand-sahid-jaya-sudirman/info,Bushido - Grand Sahid Jaya,3.9,Sudirman,"Grand Sahid Jaya, Jl. Jenderal Sudirman, Sudirman, Jakarta",Japanese,400000,Opens at 10h,"Full Bar Available,Wifi,Indoor Seating,Table booking recommended",+62215700723,,,10,Morning,1,4
https://www.zomato.com/jakarta/spinfish-poke-house-tanjung-duren/info,Spinfish Poke House,3.6,Tanjung Duren,"Neo SOHO Mall, Jl. Letjen S. Parman, Tanjung Duren, Jakarta",Healthy Food,150000,Opens at 10h,"Takeaway Available,Indoor Seating",+6287811189988,,,10,Morning,1,2
https://www.zomato.com/jakarta/saksama-coffee-dharmawangsa/info,Saksama Coffee,3.3,Dharmawangsa,"Jl. Panglima Polim 2 No. 32c, Dharmawangsa, Jakarta","Asian,Coffee,Finger Food,Tea,Western",150000,Opens at 8h,"Breakfast,Free Parking,Indoor Seating,Smoking Area,Outdoor Seating,Wifi",+628119216900,,,8,Morning,5,6
https://www.zomato.com/jakarta/ahab-89-nasi-campur-dan-kari-gunung-sahari/info,Ahab 89 Nasi Campur dan Kari,3.6,Gunung Sahari,"Jl. Pademangan 3, Gang 21, Gunung Sahari, Jakarta",Chinese,100000,Opens at 10h,"Home Delivery,Takeaway Available,Indoor Seating",+622164711014,,,10,Morning,1,3
https://www.zomato.com/jakarta/fuku-japanese-kitchen-cafe-pinang-tangerang/info,FUKU Japanese Kitchen & Cafe,4.1,Pinang,"Ruko Spectra, Jalur Sutera, Kav. 23B No. 9, Pinang, Tangerang",Japanese,200000,Opens at 10h,"Takeaway Available,Indoor Seating,Private Dining Area Available,Wifi,Smoking Area",+6281314220200,,,10,Morning,1,5
https://www.zomato.com/jakarta/sukiya-tokyo-bowls-noodle-tanah-abang/info,Sukiya Tokyo Bowls & Noodle,3.3,Tanah Abang,"Jl. Cideng Timur No. 53, Tanah Abang, Jakarta",Japanese,130000,Opens at 10h,"Takeaway Available,Indoor Seating",+622122038030,,,10,Morning,1,2
https://www.zomato.com/jakarta/man-man-unagi-senopati/info,Man Man Unagi,2.0,Senopati,"Jl. Senopati No. 71-73 Senopati, Jakarta",Japanese,250000,Opens at 11h 30m,"Home Delivery,Takeaway Available,Indoor Seating",62215202563,62215204179,,11,Morning,1,3
https://www.zomato.com/jakarta/rm-doel-hopeng-kota/info,RM Doel Hopeng,3.5,Kota,"Jl. Pejagalan 1 No. 3, Kota, Jakarta",Chinese,100000,Opens at 10h,"Takeaway Available,Indoor Seating",+6282134628787,,,10,Morning,1,2
https://www.zomato.com/jakarta/depot-nasi-campur-pojok-tambak-bayan-1-pantai-indah-kapuk/info,Depot Nasi Campur Pojok Tambak Bayan,3.4,Pantai Indah Kapuk,"Ruko Crown Golf, Blok B, Bukit Golf Mediterania, Jl. Marina Indah Raya, Pantai Indah Kapuk, Jakarta",Jawa,100000,Opens at 7h,"Breakfast,Takeaway Available,Indoor Seating",+6282186807811,,,7,Morning,1,3
https://www.zomato.com/jakarta/samcan-goreng-epenk-muara-karang/info,Samcan Goreng Epenk,4.2,Muara Karang,"Jl. Muara Karang Raya, Blok A7U No. 139, Muara Karang, Jakarta",Chinese,110000,Opens at 9h,"Breakfast,Takeaway Available,Indoor Seating",+62216601066,,,9,Morning,1,3
https://www.zomato.com/jakarta/new-eka-meruya/info,New Eka,3.5,Meruya,"Jl. Meruya Ilir Raya No. 9 Meruya, Jakarta",Chinese,200000,Opens at 10h 30m,"Home Delivery,Takeaway Available,Indoor Seating,Private Dining Area Available",+622122546241,,,10,Morning,1,4
https://www.zomato.com/jakarta/kahyangan-shabu-shabu-restaurant-thamrin/info,Kahyangan Shabu - Shabu Restaurant,4.3,Thamrin,"Wisma Nusantara, Lantai 28, Jl. M. H. Thamrin No. 59, Thamrin, Jakarta",Japanese,900000,Opens at 11h 30m,"Full Bar Available,City View,Indoor Seating,Table booking recommended,Wifi,Luxury Dining",622131921111,62213912963,,11,Morning,1,6
https://www.zomato.com/jakarta/engs-resto-muara-karang/info,Eng's Resto,3.9,Muara Karang,"Jl. Muara Karang Timur, Blok O8 No.62, Muara Karang, Jakarta","Sunda,Jawa,Indonesian",180000,Opens at 9h 30m,"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Wifi",62216690874,6287889619970,,9,Morning,3,5
https://www.zomato.com/jakarta/genkuro-japanese-all-you-can-eat-bbq-pulogadung/info,Genkuro Japanese All You Can Eat BBQ,3.7,Pulo Gadung,"Jl. Pemuda Raya No. 291 H, Rawamangun (Patokan : Arion Mall)",Japanese,220000,Opens at 11h,"Home Delivery,Takeaway Available,Indoor Seating,Table booking recommended,Wifi,Smoking Area",6281291566055,6281808983749,,11,Morning,1,6
https://www.zomato.com/jakarta/bensunda-1-gandaria/info,Bensunda,2.4,Gandaria,"Jl. Gandaria 1 No.336, Gandaria, Jakarta",Sunda,150000,Opens at 10h,Indoor Seating,+62211500612,,,10,Morning,1,1
https://www.zomato.com/jakarta/al-sadda-restaurant-kampung-melayu/info,Al Sadda Restaurant,3.8,Kampung Melayu,"Jl. Otto Iskandardinata No. 70/30, Kampung Melayu, Jakarta",Middle Eastern,200000,Opens at 11h,"Home Delivery,Takeaway Available,Indoor Seating,Table booking recommended,Private Dining Area Available,Wifi,Praying Room,Smoking Area",622185916695,6281398844884,,11,Morning,1,8
https://www.zomato.com/jakarta/ocean-by-regatta-pluit/info,Ocean by Regatta,3.0,Pluit,"Apartment Regatta,Tower Dubai, Jl. Raya Pantai Mutiara, Pluit, Jakarta","Asian,Western",250000,Opens at 10h,"Takeaway Available,Beer,Outdoor Seating,Indoor Seating,Table booking recommended,Wifi",+622166677500,,,10,Morning,2,6
https://www.zomato.com/jakarta/sushi-man-kelapa-gading/info,Sushi Man,4.1,Kelapa Gading,"Jl. Boulevard Raya Kelapa Gading, Blok H4 No. 4, Kelapa Gading, Jakarta","Sushi,Japanese",200000,Opens at 11h,"Home Delivery,Takeaway Available,Smoking Area,Free Parking,Table booking recommended,Wifi,Indoor Seating",622124521779,6287782664110,6287889867067.0,11,Morning,2,7
https://www.zomato.com/jakarta/tuang-coffee-blok-m/info,Tuang Coffee,4.0,Blok M,"Jl. Barito I No. 3, Blok M, Jakarta","Coffee,Tea",200000,Opens at 8h,"Breakfast,Takeaway Available,Smoking Area,Indoor Seating,Praying Room",+622172780457,,,8,Morning,2,5
https://www.zomato.com/jakarta/sushi-matsu-1-menteng/info,Sushi Matsu,4.4,Menteng,"Jl. Wahid Hasyim No. 69, Menteng, Jakarta","Sushi,Japanese",250000,Opens at 11h,"Takeaway Available,Serves Alcohol,Valet Parking Available,Serves Cocktails,Smoking Area,Indoor Seating,Table booking recommended,Wifi",+62213147587,,,11,Morning,2,8
https://www.zomato.com/jakarta/oh-my-grill-kelapa-gading/info,Oh My Grill,4.2,Kelapa Gading,"Jl. Boulevard Raya, Blok QJ 1 No. 18-19, Kelapa Gading, Jakarta 14240",BBQ,200000,Opens at 12h,"Smoking Area,Indoor Seating,Table booking recommended,Self Service,Wifi,Buffet",+6281383222711,,,12,Afternoon,1,6
https://www.zomato.com/jakarta/the-swillhouse-scbd/info,The Swillhouse,4.0,SCBD,"Fairgrounds, SCBD Lot 14, Jl. Jenderal Sudirman, SCBD, Jakarta",Western,400000,18h – 2h (Today),"Takeaway Available,Full Bar Available,Nightlife,Indoor Seating,Table booking recommended,Smoking Area,Live Entertainment",+6287884288880,,,18,Afternoon,1,7
https://www.zomato.com/jakarta/flying-pig-sunter/info,Flying Pig,4.0,Sunter,"Jl. Danau Agung 4 No. 6, Sunter, Jakarta",Chinese,100000,Opens at 10h 30m,"Breakfast,Takeaway Available,Smoking Area,Outdoor Seating,Indoor Seating",+62216400488,,,10,Morning,1,5
https://www.zomato.com/jakarta/restaurant-baku-sayang-meruya/info,Restaurant Baku Sayang,4.3,Meruya,"Jl. Pesanggrahan No. 27, Meruya, Jakarta 11610","Seafood,Manado",240000,Opens at 11h,"Home Delivery,Takeaway Available,Indoor Seating,Table booking recommended,Smoking Area,Private Dining Area Available,Wifi",62215841408,62818788827,,11,Morning,2,7
https://www.zomato.com/jakarta/roofpark-bogor-tengah-bogor/info,Roofpark,4.0,Bogor Tengah,"RAJA Factory Outlet, Lantai 3, Jl. Raya Pajajaran No. 3, Bogor Tengah, Bogor","Asian,Cafe,Italian",250000,Opens at 10h,"Beer,Outdoor Seating,Indoor Seating,Praying Room,Table booking recommended,Smoking Area",622518576519,6282261187733,,10,Morning,3,6
https://www.zomato.com/jakarta/one-dim-sum-pluit/info,One Dim Sum,4.3,Pluit,"Jl. Pluit Karang Utara No. 149, Pluit, Jakarta 14450",Chinese,150000,"24h – 7h 59m, 8h – 24h (Today)","Breakfast,Takeaway Available,Beer,Indoor Seating",+622166600810,,,24,,1,4
https://www.zomato.com/jakarta/tyfel-coffee-tanjung-duren/info,Tyfel Coffee,4.0,Tanjung Duren,"Jl. Tanjung Duren Barat No. 5B, Tanjung Duren, Jakarta 11470 11470","Coffee,Italian,Fast Food",150000,Opens at 11h,"Home Delivery,Takeaway Available,Outdoor Seating,Praying Room,Wifi,Desserts and Bakes,Indoor Seating,Table booking recommended,Smoking Area,Vegan Options",+6287777992589,,,11,Morning,3,10
https://www.zomato.com/jakarta/ataya-pluit/info,Ataya,,Pluit,"Pluit Village Mall, Lantai 1, Jl. Pluit Indah Raya, Pluit, Jakarta",Indonesian,150000,Opens at 10h,"Takeaway Available,Indoor Seating",+62895393999200,,,10,Morning,1,2
https://www.zomato.com/jakarta/kedai-lante-satu-kemanggisan/info,Kedai Lante Satu,3.8,Kemanggisan,"Ruko Kemanggisan, Jl. Kemanggisan Raya No. B4, Kemanggisan, Jakarta",Cafe,140000,Opens at 10h,"Takeaway Available,Indoor Seating,Wifi",622170788114,62217077184,,10,Morning,1,3
https://www.zomato.com/jakarta/bhinneka-rasa-tanjung-duren/info,Bhinneka Rasa,2.9,Tanjung Duren,"Apartemen Mediterania Garden Residence 1, Tower Catelya, Jl. Tanjung Duren Raya Kav. 5 - 9, Tanjung Duren, Jakarta",Indonesian,100000,Opens at 9h,"Home Delivery,Takeaway Available,Indoor Seating",+6281213586778,,,9,Morning,1,3
https://www.zomato.com/jakarta/cake-shop-the-dharmawangsa-dharmawangsa/info,Cake Shop - The Dharmawangsa,3.8,Dharmawangsa,"The Dharmawangsa, Jl. Brawijaya Raya No. 26, Dharmawangsa, Jakarta","Bakery,Desserts",150000,Opens at 7h,"Breakfast,Takeaway Available,Indoor Seating,Wifi,Desserts and Bakes",+62217258181,,,7,Morning,2,5
https://www.zomato.com/jakarta/ayam-bakar-chacha-jelambar/info,Ayam Bakar Chacha,3.8,Jelambar,"Komplek Taman Harapan Indah, Blok BB No.1, Jl. Tubagus Angke, Jelambar, Jakarta",Indonesian,100000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281514360660,,,10,Morning,1,2
https://www.zomato.com/jakarta/martabak-favourite-rawamangun/info,Martabak Favourite,4.9,Rawamangun,"Jl. Balai Pustaka, Rawamangun, Jakarta","Street Food,Martabak",80000,Opens at 16h 30m,"Home Delivery,Takeaway Available,Desserts and Bakes",628161922336,6285718250895,,16,Afternoon,2,3
https://www.zomato.com/jakarta/the-cake-house-cinere-depok/info,The Cake House,3.6,Cinere,"Jl. Raya Cinere, Blok D No. 9, Cinere, Depok","Bakery,Desserts",50000,Opens at 7h,"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Smoking Area,Desserts and Bakes",62217541960,6281290716371,,7,Morning,2,6
https://www.zomato.com/jakarta/hungry-panda-kelapa-gading/info,Hungry Panda,4.3,Kelapa Gading,"Jl. Boulevard Raya, Blok PA19 No. 9, Kelapa Gading, Jakarta","Seafood,Dimsum",180000,Opens at 10h,"Home Delivery,Takeaway Available,Group Meal,Indoor Seating,Table booking recommended,Kid Friendly,Wifi",62214504229,622122454296,,10,Morning,2,7
https://www.zomato.com/jakarta/the-edge-kemang/info,The Edge,3.7,Kemang,"Kemang Icon Building, Lantai 5, Jl. Kemang Raya I, Kemang, Jakarta","Asian,Grill",450000,Opens at 7h,"Breakfast,Takeaway Available,Beer,Outdoor Seating,Indoor Seating,Serves Cocktails,Praying Room,Smoking Area,Valet Parking Available,Rooftop,Table booking recommended,Private Dining Area Available,Wifi",+62217197989,,,7,Morning,2,13
https://www.zomato.com/jakarta/diyar-restaurant-cafe-cikini/info,Diyar Restaurant & Cafe,3.6,Cikini,"Jl. Cikini Raya No. 33, Cikini, Jakarta",Arabian,350000,Opens at 9h,"Indoor Seating,Table booking recommended,Private Dining Area Available,Smoking Area,Praying Room,Shisha,Wifi,Group Meal",62213915893,6281291122228,,9,Morning,1,8
https://www.zomato.com/jakarta/nomz-kitchen-pastry-thamrin/info,Nomz Kitchen & Pastry,4.1,Thamrin,"Grand Indonesia Mall, East Mall, Lantai Ground, Jl. M.H. Thamrin No. 1, Thamrin, Jakarta","Western,Asian",400000,Opens at 8h 30m,"Home Delivery,Takeaway Available,Full Bar Available,Table booking recommended,Smoking Area,Indoor Seating,Self Service,Wifi",622123581211,622123581212,,8,Morning,2,8
https://www.zomato.com/jakarta/lobbyn-sky-terrace-liberta-hotel-kemang/info,Lobbyn Sky Terrace - Liberta Hotel,3.6,Kemang,"Liberta Hotel, Jl. Kemang Raya No. 6, Kemang, Jakarta","Indonesian,Italian,Western",300000,Opens at 7h,"Takeaway Available,Beer,Live Entertainment,Table booking recommended,Wifi,Outdoor Seating,Rooftop,Smoking Area",+622129529047,,,7,Morning,3,8
https://www.zomato.com/jakarta/yakitori-chidori-restaurant-crowne-plaza-jakarta-gatot-subroto/info,Yakitori Chidori Restaurant - Crowne Plaza Jakarta,3.8,Gatot Subroto,"Crowne Plaza Jakarta, Jl. Jenderal Gatot Subroto, Gatot Subroto, Jakarta",Japanese,400000,Opens at 11h 30m,"Takeaway Available,Indoor Seating,Table booking recommended",+62215220735,,,11,Morning,1,3
https://www.zomato.com/jakarta/don-don-donburi-pondok-indah/info,Don Don Donburi,4.1,Pondok Indah,"Pondok Indah Plaza 2,Blok BA 37, Jl. Metro Pondok Indah, Pondok Indah, Jakarta",Japanese,200000,Opens at 12h,"Takeaway Available,Beer,Table booking recommended,Wifi,Indoor Seating,Smoking Area",+622127828182,,,12,Afternoon,1,6
https://www.zomato.com/jakarta/ikan-bakar-pak-tarjo-kebayoran-lama/info,Ikan Bakar Pak Tarjo,3.5,Kebayoran Lama,"Jl. Arteri Permata Hijau No. 22, Kebayoran Lama, Jakarta",Indonesian,120000,Opens at 10h,"Takeaway Available,Indoor Seating",+62215332631,,,10,Morning,1,2
